COVID,NC,Normal
0.0,0.0,0.0
21.0,0.0,31.0
19.0,32.0,215.0
36.0,243.0,1.0
10.0,169.0,32.0
7.0,51.0,209.0
127.0,6.0,23.0
128.0,1.0,25.0
42.0,0.0,0.0
113.0,1.0,193.0
115.0,0.0,146.0
127.0,1.0,3.0
148.0,41.0,255.0
6.0,1.0,254.0
56.0,1.0,34.0
7.0,3.0,18.0
47.0,4.0,1.0
23.0,6.0,0.0
29.0,239.0,29.0
16.0,6.0,38.0
145.0,0.0,0.0
60.0,6.0,90.0
25.0,2.0,1.0
57.0,6.0,0.0
8.0,180.0,211.0
132.0,142.0,18.0
54.0,1.0,212.0
32.0,11.0,0.0
7.0,6.0,255.0
7.0,0.0,101.0
99.0,163.0,54.0
86.0,1.0,0.0
36.0,1.0,35.0
7.0,53.0,219.0
25.0,0.0,245.0
7.0,1.0,5.0
37.0,0.0,183.0
28.0,1.0,0.0
47.0,1.0,14.0
71.0,2.0,43.0
45.0,1.0,44.0
0.0,0.0,7.0
249.0,15.0,91.0
3.0,0.0,3.0
2.0,1.0,0.0
135.0,61.0,206.0
42.0,110.0,219.0
0.0,0.0,48.0
20.0,72.0,159.0
145.0,9.0,3.0
32.0,0.0,167.0
20.0,0.0,3.0
20.0,56.0,3.0
149.0,51.0,51.0
3.0,2.0,34.0
1.0,1.0,99.0
0.0,0.0,196.0
2.0,7.0,62.0
38.0,1.0,56.0
20.0,0.0,1.0
195.0,212.0,16.0
129.0,0.0,107.0
6.0,4.0,27.0
6.0,5.0,6.0
74.0,3.0,236.0
66.0,0.0,3.0
22.0,3.0,40.0
21.0,224.0,208.0
34.0,70.0,228.0
10.0,0.0,37.0
45.0,90.0,216.0
8.0,3.0,3.0
35.0,4.0,74.0
231.0,0.0,77.0
69.0,0.0,0.0
27.0,3.0,253.0
27.0,5.0,11.0
188.0,49.0,31.0
5.0,2.0,202.0
70.0,17.0,0.0
188.0,221.0,173.0
9.0,0.0,213.0
0.0,227.0,149.0
19.0,60.0,1.0
110.0,4.0,24.0
44.0,0.0,254.0
8.0,6.0,187.0
39.0,4.0,1.0
101.0,176.0,4.0
126.0,0.0,243.0
36.0,4.0,128.0
0.0,2.0,239.0
14.0,0.0,10.0
55.0,2.0,49.0
114.0,0.0,56.0
43.0,9.0,1.0
59.0,103.0,0.0
20.0,66.0,71.0
0.0,106.0,7.0
16.0,111.0,203.0
21.0,5.0,168.0
0.0,14.0,194.0
31.0,130.0,109.0
38.0,1.0,118.0
33.0,210.0,0.0
17.0,0.0,243.0
141.0,101.0,0.0
6.0,0.0,177.0
109.0,1.0,232.0
121.0,2.0,5.0
218.0,9.0,5.0
25.0,0.0,0.0
0.0,4.0,0.0
0.0,213.0,244.0
25.0,28.0,0.0
25.0,6.0,223.0
0.0,0.0,161.0
0.0,1.0,216.0
25.0,17.0,246.0
114.0,6.0,4.0
0.0,9.0,31.0
82.0,22.0,241.0
104.0,3.0,187.0
20.0,12.0,77.0
216.0,9.0,0.0
32.0,76.0,0.0
13.0,0.0,105.0
175.0,2.0,0.0
0.0,1.0,126.0
131.0,23.0,17.0
25.0,1.0,43.0
0.0,0.0,32.0
0.0,36.0,15.0
106.0,107.0,0.0
0.0,148.0,150.0
15.0,4.0,206.0
20.0,1.0,146.0
40.0,55.0,137.0
34.0,252.0,0.0
0.0,147.0,197.0
57.0,0.0,43.0
7.0,18.0,14.0
0.0,6.0,184.0
0.0,29.0,126.0
49.0,0.0,61.0
147.0,1.0,39.0
60.0,16.0,56.0
25.0,5.0,82.0
54.0,1.0,199.0
40.0,195.0,0.0
0.0,28.0,10.0
31.0,172.0,0.0
44.0,149.0,200.0
50.0,1.0,148.0
161.0,126.0,0.0
0.0,4.0,5.0
94.0,6.0,181.0
35.0,194.0,0.0
82.0,49.0,206.0
171.0,5.0,12.0
0.0,0.0,1.0
54.0,1.0,42.0
38.0,0.0,22.0
0.0,10.0,29.0
72.0,8.0,229.0
39.0,6.0,5.0
76.0,3.0,1.0
8.0,0.0,32.0
24.0,15.0,2.0
37.0,0.0,200.0
44.0,0.0,21.0
6.0,6.0,14.0
69.0,0.0,1.0
77.0,0.0,198.0
99.0,0.0,218.0
28.0,5.0,6.0
58.0,3.0,0.0
53.0,193.0,192.0
158.0,17.0,137.0
31.0,91.0,38.0
0.0,0.0,0.0
131.0,30.0,227.0
20.0,82.0,24.0
0.0,0.0,75.0
23.0,12.0,8.0
22.0,163.0,1.0
14.0,173.0,9.0
68.0,206.0,199.0
0.0,11.0,0.0
25.0,129.0,42.0
143.0,130.0,254.0
1.0,228.0,1.0
39.0,1.0,32.0
253.0,4.0,8.0
84.0,4.0,22.0
10.0,6.0,17.0
51.0,1.0,1.0
18.0,6.0,1.0
18.0,4.0,33.0
7.0,7.0,3.0
1.0,3.0,16.0
0.0,26.0,248.0
56.0,14.0,10.0
199.0,4.0,40.0
28.0,255.0,0.0
18.0,4.0,87.0
170.0,251.0,1.0
82.0,56.0,3.0
172.0,0.0,18.0
106.0,230.0,38.0
1.0,145.0,33.0
0.0,52.0,0.0
0.0,207.0,78.0
56.0,31.0,5.0
0.0,0.0,184.0
14.0,2.0,0.0
12.0,2.0,122.0
0.0,7.0,215.0
6.0,2.0,221.0
2.0,8.0,255.0
0.0,206.0,0.0
1.0,2.0,4.0
0.0,6.0,33.0
33.0,10.0,49.0
0.0,0.0,251.0
3.0,253.0,143.0
45.0,137.0,93.0
33.0,0.0,1.0
53.0,22.0,223.0
35.0,0.0,2.0
124.0,45.0,0.0
7.0,20.0,5.0
7.0,23.0,0.0
44.0,1.0,12.0
45.0,2.0,176.0
7.0,0.0,0.0
7.0,208.0,150.0
7.0,234.0,255.0
7.0,9.0,104.0
7.0,83.0,3.0
7.0,1.0,220.0
7.0,0.0,2.0
7.0,1.0,87.0
7.0,1.0,75.0
24.0,12.0,0.0
5.0,5.0,233.0
193.0,135.0,221.0
0.0,206.0,11.0
2.0,191.0,220.0
4.0,10.0,154.0
4.0,67.0,28.0
7.0,2.0,151.0
5.0,135.0,0.0
124.0,1.0,71.0
20.0,2.0,124.0
20.0,74.0,35.0
196.0,0.0,253.0
34.0,207.0,53.0
62.0,1.0,1.0
225.0,0.0,179.0
4.0,0.0,10.0
57.0,76.0,5.0
25.0,59.0,25.0
68.0,24.0,215.0
105.0,7.0,3.0
15.0,0.0,161.0
39.0,0.0,81.0
27.0,8.0,6.0
15.0,165.0,5.0
128.0,193.0,154.0
107.0,3.0,166.0
31.0,6.0,0.0
66.0,240.0,10.0
21.0,23.0,71.0
48.0,0.0,1.0
34.0,0.0,91.0
62.0,118.0,12.0
1.0,1.0,0.0
50.0,242.0,236.0
25.0,5.0,4.0
40.0,132.0,179.0
53.0,18.0,152.0
25.0,1.0,57.0
17.0,1.0,0.0
97.0,5.0,27.0
96.0,0.0,0.0
93.0,3.0,0.0
38.0,3.0,184.0
142.0,164.0,8.0
0.0,8.0,255.0
198.0,14.0,21.0
6.0,47.0,0.0
6.0,33.0,179.0
1.0,2.0,2.0
42.0,1.0,28.0
9.0,3.0,2.0
10.0,209.0,12.0
0.0,61.0,233.0
0.0,1.0,0.0
9.0,3.0,250.0
0.0,18.0,7.0
11.0,4.0,12.0
43.0,0.0,1.0
97.0,5.0,16.0
56.0,166.0,86.0
52.0,119.0,12.0
25.0,3.0,255.0
60.0,18.0,14.0
35.0,3.0,138.0
85.0,3.0,241.0
7.0,16.0,0.0
10.0,197.0,235.0
14.0,3.0,0.0
6.0,0.0,243.0
23.0,203.0,187.0
23.0,1.0,11.0
44.0,0.0,0.0
158.0,225.0,0.0
32.0,255.0,51.0
3.0,7.0,55.0
40.0,5.0,1.0
6.0,0.0,0.0
7.0,176.0,215.0
17.0,3.0,0.0
2.0,104.0,93.0
255.0,11.0,15.0
0.0,10.0,0.0
43.0,0.0,0.0
9.0,131.0,215.0
7.0,3.0,0.0
0.0,58.0,0.0
64.0,25.0,0.0
20.0,134.0,1.0
219.0,1.0,63.0
0.0,8.0,148.0
0.0,1.0,0.0
4.0,4.0,160.0
1.0,1.0,255.0
53.0,2.0,0.0
29.0,53.0,98.0
25.0,1.0,36.0
42.0,11.0,6.0
29.0,155.0,147.0
23.0,3.0,0.0
41.0,212.0,245.0
26.0,2.0,214.0
1.0,0.0,15.0
11.0,12.0,0.0
27.0,3.0,22.0
22.0,1.0,0.0
58.0,181.0,253.0
21.0,2.0,3.0
42.0,0.0,0.0
42.0,230.0,20.0
18.0,211.0,0.0
7.0,46.0,0.0
7.0,16.0,95.0
7.0,11.0,25.0
33.0,6.0,177.0
6.0,2.0,36.0
7.0,9.0,5.0
26.0,9.0,193.0
70.0,6.0,37.0
37.0,1.0,5.0
72.0,2.0,1.0
7.0,184.0,21.0
33.0,4.0,210.0
49.0,6.0,11.0
167.0,171.0,213.0
46.0,7.0,0.0
162.0,1.0,4.0
3.0,247.0,213.0
5.0,222.0,3.0
14.0,103.0,4.0
6.0,1.0,249.0
129.0,5.0,227.0
54.0,1.0,4.0
0.0,7.0,1.0
20.0,0.0,0.0
3.0,255.0,57.0
91.0,129.0,1.0
23.0,4.0,1.0
29.0,2.0,187.0
51.0,91.0,155.0
51.0,3.0,238.0
45.0,149.0,9.0
20.0,0.0,0.0
35.0,247.0,142.0
22.0,39.0,2.0
255.0,0.0,12.0
16.0,0.0,8.0
15.0,5.0,243.0
81.0,5.0,0.0
7.0,10.0,210.0
61.0,150.0,196.0
32.0,2.0,234.0
23.0,213.0,120.0
9.0,3.0,235.0
30.0,11.0,190.0
37.0,0.0,58.0
7.0,1.0,99.0
73.0,4.0,10.0
45.0,245.0,248.0
13.0,1.0,3.0
63.0,0.0,12.0
73.0,12.0,20.0
0.0,2.0,224.0
0.0,101.0,18.0
1.0,2.0,7.0
5.0,34.0,5.0
111.0,102.0,5.0
7.0,36.0,37.0
41.0,0.0,0.0
41.0,7.0,204.0
18.0,0.0,0.0
7.0,55.0,5.0
33.0,150.0,254.0
13.0,3.0,5.0
21.0,229.0,0.0
5.0,141.0,56.0
23.0,99.0,9.0
25.0,1.0,105.0
25.0,3.0,125.0
30.0,2.0,6.0
97.0,230.0,6.0
11.0,7.0,11.0
7.0,180.0,21.0
7.0,3.0,0.0
29.0,235.0,234.0
25.0,7.0,9.0
40.0,0.0,50.0
42.0,244.0,0.0
6.0,75.0,56.0
4.0,2.0,125.0
20.0,167.0,149.0
39.0,2.0,96.0
28.0,1.0,255.0
33.0,27.0,37.0
0.0,167.0,20.0
117.0,1.0,6.0
0.0,101.0,0.0
14.0,1.0,123.0
2.0,0.0,0.0
18.0,3.0,0.0
2.0,152.0,10.0
208.0,3.0,113.0
17.0,0.0,2.0
22.0,7.0,0.0
111.0,0.0,219.0
29.0,5.0,154.0
0.0,0.0,113.0
46.0,108.0,178.0
66.0,2.0,111.0
111.0,0.0,246.0
18.0,8.0,200.0
17.0,7.0,192.0
25.0,2.0,133.0
27.0,1.0,1.0
45.0,215.0,1.0
8.0,0.0,46.0
0.0,0.0,4.0
30.0,246.0,171.0
0.0,90.0,117.0
0.0,133.0,114.0
0.0,11.0,75.0
0.0,50.0,132.0
255.0,1.0,5.0
11.0,74.0,155.0
4.0,20.0,254.0
10.0,5.0,16.0
40.0,2.0,1.0
134.0,2.0,1.0
15.0,4.0,1.0
194.0,1.0,85.0
210.0,39.0,213.0
8.0,36.0,212.0
26.0,0.0,13.0
7.0,218.0,2.0
7.0,3.0,253.0
56.0,0.0,78.0
141.0,0.0,0.0
87.0,16.0,0.0
30.0,109.0,5.0
20.0,0.0,236.0
1.0,1.0,21.0
98.0,74.0,8.0
40.0,0.0,5.0
71.0,214.0,0.0
48.0,9.0,15.0
14.0,22.0,7.0
22.0,115.0,227.0
5.0,21.0,1.0
1.0,7.0,98.0
8.0,142.0,0.0
30.0,30.0,0.0
3.0,155.0,25.0
6.0,13.0,5.0
69.0,0.0,69.0
24.0,1.0,6.0
149.0,0.0,8.0
25.0,25.0,12.0
28.0,135.0,250.0
26.0,1.0,5.0
178.0,237.0,250.0
20.0,215.0,17.0
31.0,0.0,250.0
8.0,1.0,204.0
52.0,3.0,3.0
7.0,219.0,44.0
7.0,15.0,23.0
40.0,3.0,0.0
21.0,122.0,156.0
0.0,163.0,3.0
71.0,2.0,35.0
0.0,0.0,0.0
1.0,1.0,255.0
66.0,1.0,2.0
117.0,148.0,19.0
13.0,14.0,0.0
0.0,37.0,21.0
84.0,3.0,248.0
34.0,18.0,1.0
34.0,0.0,204.0
41.0,0.0,52.0
86.0,7.0,2.0
27.0,12.0,13.0
40.0,6.0,3.0
0.0,39.0,0.0
25.0,35.0,16.0
39.0,59.0,190.0
96.0,240.0,0.0
48.0,59.0,1.0
6.0,0.0,0.0
11.0,0.0,223.0
6.0,3.0,0.0
104.0,17.0,44.0
18.0,17.0,10.0
61.0,7.0,3.0
46.0,8.0,67.0
13.0,3.0,46.0
6.0,3.0,248.0
60.0,1.0,201.0
69.0,1.0,59.0
33.0,2.0,99.0
2.0,9.0,21.0
9.0,1.0,222.0
6.0,62.0,0.0
151.0,0.0,53.0
6.0,1.0,1.0
7.0,80.0,5.0
7.0,2.0,123.0
9.0,7.0,209.0
6.0,9.0,71.0
6.0,255.0,103.0
23.0,10.0,0.0
40.0,39.0,130.0
3.0,5.0,179.0
7.0,3.0,192.0
6.0,227.0,87.0
6.0,1.0,4.0
6.0,44.0,0.0
6.0,7.0,81.0
7.0,0.0,155.0
6.0,4.0,203.0
43.0,12.0,115.0
17.0,192.0,1.0
19.0,14.0,49.0
0.0,0.0,237.0
11.0,10.0,9.0
13.0,29.0,12.0
11.0,28.0,44.0
7.0,0.0,212.0
0.0,8.0,245.0
0.0,95.0,1.0
7.0,0.0,0.0
7.0,5.0,0.0
1.0,59.0,30.0
186.0,0.0,50.0
4.0,4.0,48.0
35.0,10.0,2.0
6.0,22.0,113.0
30.0,3.0,2.0
6.0,1.0,0.0
8.0,20.0,242.0
61.0,0.0,0.0
68.0,220.0,0.0
91.0,1.0,2.0
6.0,10.0,1.0
57.0,0.0,1.0
180.0,5.0,89.0
107.0,237.0,176.0
7.0,4.0,40.0
83.0,12.0,41.0
101.0,0.0,0.0
29.0,1.0,17.0
110.0,214.0,239.0
16.0,0.0,5.0
0.0,6.0,17.0
5.0,2.0,0.0
5.0,3.0,10.0
54.0,3.0,202.0
8.0,138.0,251.0
8.0,14.0,50.0
20.0,0.0,138.0
138.0,129.0,31.0
3.0,2.0,15.0
8.0,0.0,111.0
8.0,164.0,141.0
29.0,0.0,156.0
0.0,0.0,116.0
71.0,0.0,14.0
2.0,0.0,6.0
42.0,17.0,191.0
0.0,0.0,7.0
33.0,0.0,16.0
177.0,2.0,4.0
79.0,106.0,40.0
50.0,0.0,2.0
31.0,1.0,188.0
117.0,169.0,146.0
6.0,5.0,0.0
13.0,5.0,11.0
11.0,0.0,0.0
158.0,3.0,14.0
0.0,20.0,0.0
47.0,158.0,0.0
30.0,2.0,43.0
76.0,6.0,0.0
1.0,91.0,0.0
0.0,31.0,1.0
122.0,4.0,9.0
36.0,28.0,49.0
12.0,2.0,172.0
61.0,2.0,0.0
110.0,9.0,1.0
33.0,4.0,0.0
44.0,1.0,109.0
45.0,167.0,212.0
23.0,0.0,34.0
12.0,0.0,0.0
60.0,0.0,33.0
6.0,1.0,38.0
6.0,9.0,5.0
44.0,8.0,7.0
6.0,76.0,14.0
6.0,1.0,182.0
49.0,42.0,243.0
185.0,8.0,1.0
126.0,151.0,5.0
103.0,2.0,71.0
0.0,181.0,172.0
4.0,0.0,75.0
53.0,5.0,2.0
207.0,254.0,250.0
2.0,82.0,16.0
179.0,1.0,247.0
0.0,36.0,240.0
5.0,0.0,124.0
45.0,4.0,251.0
29.0,5.0,29.0
103.0,134.0,0.0
7.0,8.0,255.0
25.0,5.0,0.0
6.0,0.0,19.0
31.0,3.0,29.0
32.0,204.0,25.0
24.0,3.0,6.0
8.0,4.0,0.0
9.0,186.0,1.0
14.0,247.0,0.0
1.0,4.0,223.0
6.0,1.0,171.0
14.0,254.0,0.0
7.0,0.0,101.0
40.0,2.0,104.0
30.0,3.0,183.0
172.0,3.0,19.0
43.0,9.0,1.0
0.0,81.0,174.0
24.0,26.0,44.0
125.0,3.0,7.0
67.0,149.0,7.0
8.0,8.0,67.0
184.0,24.0,108.0
73.0,2.0,71.0
17.0,3.0,1.0
3.0,0.0,248.0
0.0,0.0,56.0
0.0,1.0,209.0
7.0,3.0,44.0
54.0,0.0,1.0
183.0,194.0,65.0
195.0,3.0,1.0
6.0,32.0,0.0
16.0,175.0,16.0
112.0,0.0,0.0
6.0,1.0,244.0
37.0,3.0,25.0
105.0,2.0,160.0
32.0,7.0,170.0
44.0,1.0,14.0
39.0,0.0,155.0
52.0,1.0,220.0
0.0,0.0,20.0
25.0,7.0,0.0
28.0,111.0,12.0
134.0,0.0,26.0
25.0,24.0,254.0
222.0,0.0,0.0
25.0,10.0,101.0
0.0,34.0,128.0
42.0,9.0,240.0
17.0,6.0,30.0
47.0,1.0,2.0
15.0,1.0,1.0
26.0,5.0,38.0
24.0,0.0,251.0
67.0,1.0,1.0
178.0,0.0,245.0
31.0,90.0,171.0
0.0,7.0,0.0
30.0,7.0,54.0
133.0,238.0,94.0
44.0,1.0,199.0
35.0,67.0,26.0
32.0,3.0,3.0
104.0,2.0,4.0
12.0,1.0,0.0
255.0,1.0,7.0
7.0,52.0,2.0
37.0,222.0,5.0
7.0,1.0,1.0
176.0,166.0,0.0
40.0,0.0,0.0
81.0,0.0,0.0
59.0,148.0,70.0
219.0,11.0,255.0
2.0,201.0,239.0
0.0,0.0,13.0
9.0,2.0,8.0
36.0,5.0,158.0
55.0,1.0,197.0
54.0,2.0,1.0
32.0,1.0,158.0
83.0,236.0,119.0
131.0,1.0,51.0
14.0,9.0,0.0
63.0,5.0,214.0
8.0,154.0,216.0
63.0,7.0,188.0
6.0,255.0,254.0
33.0,1.0,0.0
17.0,0.0,184.0
55.0,0.0,181.0
118.0,245.0,9.0
18.0,3.0,221.0
143.0,4.0,0.0
32.0,215.0,164.0
6.0,4.0,64.0
19.0,7.0,0.0
78.0,2.0,18.0
6.0,2.0,6.0
11.0,14.0,43.0
24.0,1.0,8.0
24.0,4.0,2.0
59.0,6.0,137.0
100.0,4.0,16.0
0.0,1.0,216.0
185.0,16.0,1.0
182.0,17.0,198.0
66.0,0.0,62.0
210.0,0.0,255.0
107.0,1.0,41.0
20.0,5.0,175.0
23.0,42.0,228.0
23.0,48.0,1.0
92.0,0.0,0.0
112.0,2.0,23.0
0.0,0.0,12.0
7.0,163.0,28.0
17.0,1.0,66.0
0.0,5.0,228.0
0.0,157.0,14.0
60.0,1.0,16.0
0.0,2.0,220.0
105.0,1.0,221.0
38.0,2.0,202.0
29.0,35.0,91.0
25.0,80.0,95.0
44.0,157.0,1.0
1.0,3.0,244.0
10.0,0.0,0.0
1.0,0.0,213.0
1.0,0.0,190.0
2.0,19.0,0.0
3.0,2.0,204.0
0.0,11.0,10.0
4.0,2.0,23.0
53.0,0.0,0.0
75.0,0.0,75.0
32.0,77.0,18.0
25.0,230.0,245.0
26.0,0.0,0.0
41.0,0.0,41.0
96.0,1.0,255.0
8.0,1.0,3.0
10.0,5.0,65.0
11.0,7.0,0.0
14.0,0.0,24.0
14.0,0.0,254.0
65.0,138.0,2.0
39.0,0.0,45.0
28.0,3.0,225.0
23.0,3.0,170.0
30.0,33.0,0.0
52.0,59.0,18.0
0.0,255.0,3.0
14.0,12.0,59.0
23.0,95.0,102.0
53.0,11.0,0.0
46.0,23.0,230.0
38.0,0.0,1.0
17.0,1.0,255.0
63.0,130.0,36.0
38.0,2.0,209.0
217.0,13.0,5.0
73.0,66.0,153.0
31.0,0.0,1.0
255.0,7.0,0.0
9.0,3.0,0.0
33.0,5.0,195.0
25.0,251.0,1.0
37.0,62.0,69.0
19.0,157.0,31.0
23.0,78.0,7.0
95.0,0.0,9.0
18.0,0.0,27.0
85.0,3.0,1.0
75.0,4.0,166.0
21.0,4.0,206.0
106.0,4.0,76.0
16.0,0.0,218.0
0.0,5.0,29.0
0.0,1.0,117.0
6.0,1.0,11.0
7.0,0.0,6.0
35.0,2.0,190.0
30.0,51.0,0.0
46.0,0.0,124.0
177.0,184.0,3.0
51.0,0.0,27.0
18.0,0.0,0.0
45.0,3.0,1.0
41.0,0.0,16.0
7.0,1.0,255.0
49.0,1.0,3.0
37.0,8.0,18.0
31.0,6.0,14.0
38.0,1.0,10.0
26.0,0.0,91.0
17.0,137.0,240.0
31.0,4.0,20.0
27.0,5.0,0.0
0.0,196.0,68.0
19.0,6.0,0.0
0.0,0.0,154.0
35.0,4.0,8.0
0.0,1.0,6.0
30.0,15.0,132.0
0.0,40.0,160.0
32.0,16.0,11.0
104.0,0.0,0.0
25.0,18.0,28.0
43.0,115.0,242.0
205.0,1.0,0.0
177.0,24.0,236.0
24.0,249.0,0.0
183.0,0.0,14.0
0.0,2.0,58.0
29.0,2.0,254.0
0.0,0.0,0.0
189.0,5.0,230.0
39.0,5.0,19.0
17.0,1.0,23.0
0.0,33.0,0.0
47.0,4.0,62.0
40.0,1.0,117.0
27.0,1.0,0.0
29.0,100.0,227.0
51.0,0.0,2.0
0.0,2.0,9.0
8.0,1.0,226.0
6.0,38.0,70.0
13.0,1.0,0.0
64.0,0.0,0.0
32.0,0.0,39.0
104.0,19.0,208.0
61.0,28.0,26.0
15.0,2.0,2.0
23.0,6.0,151.0
51.0,0.0,255.0
17.0,0.0,4.0
7.0,11.0,211.0
21.0,12.0,0.0
8.0,3.0,11.0
0.0,8.0,252.0
196.0,78.0,151.0
49.0,0.0,0.0
38.0,254.0,4.0
52.0,1.0,5.0
25.0,30.0,145.0
182.0,2.0,2.0
18.0,0.0,251.0
69.0,0.0,6.0
0.0,3.0,21.0
53.0,5.0,0.0
63.0,8.0,11.0
200.0,9.0,0.0
25.0,2.0,195.0
118.0,6.0,0.0
68.0,28.0,220.0
21.0,0.0,30.0
69.0,2.0,0.0
37.0,215.0,2.0
7.0,7.0,14.0
61.0,0.0,0.0
46.0,1.0,8.0
16.0,0.0,184.0
52.0,0.0,171.0
193.0,5.0,0.0
25.0,11.0,95.0
9.0,43.0,21.0
7.0,2.0,106.0
6.0,2.0,33.0
6.0,106.0,56.0
31.0,21.0,75.0
6.0,7.0,3.0
49.0,245.0,27.0
112.0,3.0,0.0
112.0,2.0,55.0
10.0,1.0,71.0
153.0,0.0,4.0
125.0,2.0,1.0
0.0,0.0,107.0
49.0,6.0,1.0
2.0,0.0,0.0
110.0,48.0,131.0
137.0,6.0,0.0
40.0,1.0,20.0
38.0,1.0,228.0
0.0,11.0,19.0
63.0,95.0,212.0
3.0,0.0,1.0
3.0,148.0,75.0
0.0,1.0,239.0
5.0,2.0,209.0
7.0,2.0,15.0
199.0,151.0,124.0
0.0,16.0,143.0
29.0,17.0,45.0
34.0,82.0,190.0
113.0,9.0,4.0
34.0,3.0,8.0
129.0,4.0,14.0
144.0,1.0,231.0
80.0,21.0,25.0
255.0,125.0,0.0
5.0,4.0,0.0
33.0,9.0,0.0
70.0,106.0,77.0
3.0,127.0,2.0
37.0,199.0,254.0
0.0,0.0,250.0
158.0,9.0,23.0
61.0,179.0,12.0
44.0,0.0,2.0
0.0,2.0,97.0
98.0,65.0,215.0
0.0,163.0,255.0
0.0,1.0,45.0
0.0,4.0,20.0
51.0,8.0,127.0
64.0,28.0,2.0
115.0,0.0,134.0
47.0,102.0,238.0
0.0,0.0,6.0
143.0,1.0,0.0
49.0,1.0,0.0
38.0,17.0,2.0
1.0,168.0,205.0
116.0,13.0,229.0
115.0,7.0,5.0
0.0,2.0,233.0
117.0,7.0,227.0
109.0,0.0,14.0
38.0,5.0,19.0
51.0,0.0,2.0
40.0,8.0,6.0
81.0,1.0,208.0
0.0,1.0,86.0
49.0,7.0,1.0
38.0,4.0,0.0
10.0,2.0,0.0
9.0,26.0,0.0
129.0,0.0,197.0
0.0,7.0,1.0
93.0,13.0,0.0
60.0,1.0,19.0
86.0,0.0,5.0
85.0,1.0,1.0
56.0,1.0,1.0
13.0,0.0,69.0
70.0,125.0,32.0
207.0,35.0,2.0
67.0,1.0,163.0
59.0,69.0,3.0
0.0,0.0,10.0
50.0,0.0,255.0
113.0,5.0,66.0
32.0,18.0,0.0
47.0,0.0,7.0
62.0,4.0,239.0
0.0,2.0,9.0
55.0,1.0,148.0
1.0,1.0,248.0
25.0,0.0,15.0
26.0,4.0,194.0
153.0,172.0,239.0
255.0,0.0,216.0
146.0,157.0,11.0
1.0,87.0,192.0
0.0,16.0,27.0
109.0,44.0,0.0
42.0,0.0,1.0
129.0,3.0,1.0
108.0,2.0,161.0
38.0,4.0,0.0
54.0,0.0,1.0
19.0,3.0,1.0
64.0,3.0,152.0
34.0,1.0,220.0
150.0,8.0,0.0
40.0,17.0,230.0
6.0,13.0,4.0
110.0,5.0,0.0
52.0,9.0,235.0
20.0,0.0,1.0
248.0,0.0,0.0
65.0,24.0,148.0
0.0,88.0,84.0
124.0,42.0,111.0
6.0,4.0,237.0
57.0,12.0,1.0
24.0,5.0,87.0
201.0,22.0,1.0
1.0,1.0,149.0
1.0,34.0,56.0
25.0,1.0,39.0
39.0,103.0,239.0
0.0,65.0,0.0
185.0,11.0,15.0
40.0,84.0,3.0
23.0,5.0,234.0
45.0,224.0,8.0
206.0,4.0,0.0
51.0,1.0,22.0
0.0,41.0,187.0
6.0,4.0,246.0
9.0,3.0,90.0
9.0,6.0,82.0
28.0,1.0,100.0
23.0,238.0,239.0
0.0,0.0,226.0
0.0,77.0,104.0
0.0,0.0,122.0
108.0,6.0,0.0
0.0,6.0,25.0
31.0,22.0,169.0
37.0,255.0,225.0
0.0,171.0,61.0
0.0,3.0,40.0
109.0,2.0,222.0
0.0,255.0,81.0
107.0,64.0,230.0
20.0,0.0,225.0
109.0,3.0,66.0
145.0,4.0,69.0
0.0,3.0,252.0
22.0,6.0,9.0
25.0,126.0,32.0
149.0,12.0,9.0
17.0,1.0,0.0
111.0,0.0,8.0
7.0,47.0,0.0
0.0,0.0,214.0
123.0,6.0,35.0
8.0,11.0,0.0
45.0,71.0,1.0
70.0,155.0,0.0
54.0,5.0,220.0
6.0,1.0,5.0
6.0,3.0,255.0
6.0,10.0,255.0
0.0,46.0,0.0
138.0,1.0,13.0
151.0,3.0,38.0
84.0,2.0,203.0
0.0,228.0,68.0
223.0,1.0,0.0
53.0,157.0,192.0
8.0,0.0,223.0
0.0,6.0,255.0
55.0,13.0,0.0
52.0,1.0,197.0
37.0,143.0,144.0
80.0,244.0,223.0
0.0,2.0,125.0
16.0,0.0,54.0
47.0,0.0,221.0
37.0,1.0,0.0
29.0,112.0,3.0
84.0,11.0,9.0
67.0,4.0,22.0
63.0,10.0,104.0
109.0,2.0,4.0
89.0,0.0,0.0
24.0,0.0,3.0
44.0,0.0,105.0
14.0,143.0,79.0
170.0,3.0,0.0
0.0,1.0,2.0
9.0,4.0,226.0
141.0,6.0,168.0
8.0,77.0,195.0
6.0,0.0,254.0
6.0,8.0,182.0
7.0,4.0,156.0
6.0,8.0,100.0
107.0,99.0,154.0
0.0,3.0,198.0
76.0,2.0,32.0
77.0,134.0,0.0
70.0,5.0,0.0
117.0,0.0,194.0
37.0,2.0,0.0
60.0,8.0,49.0
25.0,7.0,19.0
50.0,0.0,225.0
125.0,1.0,96.0
159.0,20.0,172.0
164.0,5.0,211.0
8.0,187.0,59.0
7.0,46.0,73.0
49.0,245.0,131.0
81.0,4.0,3.0
4.0,1.0,0.0
146.0,19.0,1.0
148.0,5.0,15.0
133.0,2.0,127.0
57.0,39.0,199.0
58.0,2.0,21.0
45.0,1.0,43.0
9.0,8.0,69.0
52.0,4.0,4.0
95.0,17.0,23.0
